,state,FEC ID#,(I),CANDIDATE NAME (First),CANDIDATE NAME (Last),PARTY,PRES PARTY,GENERAL %,GE WINNER INDICATOR,year,white,black,native,asian,hispanic,male,female,0,1-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85+
1083,CA,,,"Lightfoot, Gail Katherine ",,LBT,O,1.77,,2000,16361791,2329679,224863,4017091,11054553,16937562,17050415,492631,1998217,2717425,2587669,2459982,2402521,2538599,2691610,2812409,2681664,2345152,2021350,1477507,1152792,984993,905056,782675,507401,428324
1084,CA,,,"Templin, Diane Beall ",,AIP,O,1.27,,2000,16361791,2329679,224863,4017091,11054553,16937562,17050415,492631,1998217,2717425,2587669,2459982,2402521,2538599,2691610,2812409,2681664,2345152,2021350,1477507,1152792,984993,905056,782675,507401,428324
1085,CA,,,"Camahort, Jose Luis ""Joe"" ",,REF,O,0.91,,2000,16361791,2329679,224863,4017091,11054553,16937562,17050415,492631,1998217,2717425,2587669,2459982,2402521,2538599,2691610,2812409,2681664,2345152,2021350,1477507,1152792,984993,905056,782675,507401,428324
1086,CA,,,"Rees, Brian M. ",,NL,O,0.55,,2000,16361791,2329679,224863,4017091,11054553,16937562,17050415,492631,1998217,2717425,2587669,2459982,2402521,2538599,2691610,2812409,2681664,2345152,2021350,1477507,1152792,984993,905056,782675,507401,428324
1087,CA,,,"Jones, John Emery",,W,O,0,,2000,16361791,2329679,224863,4017091,11054553,16937562,17050415,492631,1998217,2717425,2587669,2459982,2402521,2538599,2691610,2812409,2681664,2345152,2021350,1477507,1152792,984993,905056,782675,507401,428324
1088,CT,,(I),"Lieberman, Joe",,D,O,63.21,W,2000,2673358,315502,9029,90036,323852,1652459,1759318,43184,179997,243110,242756,217105,188617,200230,250194,289835,290915,254260,230442,178114,132266,117244,113864,101283,73756,64605
1089,CT,,,"Giordano, Phil",,R,O,34.17,,2000,2673358,315502,9029,90036,323852,1652459,1759318,43184,179997,243110,242756,217105,188617,200230,250194,289835,290915,254260,230442,178114,132266,117244,113864,101283,73756,64605
1090,CT,,,"Kozak, William Jr.",,CNC,O,1.94,,2000,2673358,315502,9029,90036,323852,1652459,1759318,43184,179997,243110,242756,217105,188617,200230,250194,289835,290915,254260,230442,178114,132266,117244,113864,101283,73756,64605
1091,CT,,,"Moore, Wildey J.",,LBT,O,0.67,,2000,2673358,315502,9029,90036,323852,1652459,1759318,43184,179997,243110,242756,217105,188617,200230,250194,289835,290915,254260,230442,178114,132266,117244,113864,101283,73756,64605
1092,DE,,,"Carper, Thomas R.",,D,O,55.52,W,2000,574660,153517,2617,17745,37834,381926,404447,10412,41130,55591,55614,55902,52218,50942,57599,64519,63195,55201,49852,39629,32400,29989,26536,21359,13661,10624
1093,DE,,(I),"Roth, William V. Jr.",,R,O,43.7,,2000,574660,153517,2617,17745,37834,381926,404447,10412,41130,55591,55614,55902,52218,50942,57599,64519,63195,55201,49852,39629,32400,29989,26536,21359,13661,10624
1094,DE,,,"Morrison, J. Burke",,LBT,O,0.34,,2000,574660,153517,2617,17745,37834,381926,404447,10412,41130,55591,55614,55902,52218,50942,57599,64519,63195,55201,49852,39629,32400,29989,26536,21359,13661,10624
1095,DE,,,"Dankof, Mark E.",,CON,O,0.32,,2000,574660,153517,2617,17745,37834,381926,404447,10412,41130,55591,55614,55902,52218,50942,57599,64519,63195,55201,49852,39629,32400,29989,26536,21359,13661,10624
1096,DE,,,"Mattson, Robert",,NL,O,0.12,,2000,574660,153517,2617,17745,37834,381926,404447,10412,41130,55591,55614,55902,52218,50942,57599,64519,63195,55201,49852,39629,32400,29989,26536,21359,13661,10624
1097,DE,,,Scattered,,W,O,0.01,,2000,574660,153517,2617,17745,37834,381926,404447,10412,41130,55591,55614,55902,52218,50942,57599,64519,63195,55201,49852,39629,32400,29989,26536,21359,13661,10624
1098,FL,,,"Nelson, Bill",,D,O,51.04,W,2000,10608531,2368440,48272,305191,2717081,7830201,8217314,189540,756955,1028130,1064761,1019203,937986,991304,1090756,1260735,1231365,1094898,997424,829302,743001,726588,724797,618115,410269,332386
1099,FL,,,"McCollum, Bill",,R,O,46.19,,2000,10608531,2368440,48272,305191,2717081,7830201,8217314,189540,756955,1028130,1064761,1019203,937986,991304,1090756,1260735,1231365,1094898,997424,829302,743001,726588,724797,618115,410269,332386
1100,FL,,,"Logan, Willie",,I,O,1.38,,2000,10608531,2368440,48272,305191,2717081,7830201,8217314,189540,756955,1028130,1064761,1019203,937986,991304,1090756,1260735,1231365,1094898,997424,829302,743001,726588,724797,618115,410269,332386
1101,FL,,,"Simonetta, Joe",,NL,O,0.44,,2000,10608531,2368440,48272,305191,2717081,7830201,8217314,189540,756955,1028130,1064761,1019203,937986,991304,1090756,1260735,1231365,1094898,997424,829302,743001,726588,724797,618115,410269,332386
1102,FL,,,"Deckard, Joel",,REF,O,0.3,,2000,10608531,2368440,48272,305191,2717081,7830201,8217314,189540,756955,1028130,1064761,1019203,937986,991304,1090756,1260735,1231365,1094898,997424,829302,743001,726588,724797,618115,410269,332386
1103,FL,,,"Faulk, Olen C.",,W,O,0,,2000,10608531,2368440,48272,305191,2717081,7830201,8217314,189540,756955,1028130,1064761,1019203,937986,991304,1090756,1260735,1231365,1094898,997424,829302,743001,726588,724797,618115,410269,332386
1104,GA,,(I),"Miller, Zell",,D,O,58.19,W,2000,5196678,2378722,19795,190532,441576,4047070,4180233,122726,473579,613973,612795,599902,598420,639613,659328,698934,659009,578523,514384,379438,288239,237059,199564,158440,105107,88270
1105,GA,,,"Mattingly, Matt",,R,O,37.9,,2000,5196678,2378722,19795,190532,441576,4047070,4180233,122726,473579,613973,612795,599902,598420,639613,659328,698934,659009,578523,514384,379438,288239,237059,199564,158440,105107,88270
1106,GA,,,"Dixon, Princella Howard",,W,O,0.01,,2000,5196678,2378722,19795,190532,441576,4047070,4180233,122726,473579,613973,612795,599902,598420,639613,659328,698934,659009,578523,514384,379438,288239,237059,199564,158440,105107,88270
1107,HI,,(I),"Akaka, Daniel K.",,D,O,72.68,W,2000,264832,27242,2880,834127,84438,610025,603494,15708,62379,84497,83278,81028,84531,83391,87066,95554,95410,90632,81366,60944,46620,42820,42440,35501,22611,17743
1108,HI,,,"Carroll, John",,R,O,24.51,,2000,264832,27242,2880,834127,84438,610025,603494,15708,62379,84497,83278,81028,84531,83391,87066,95554,95410,90632,81366,60944,46620,42820,42440,35501,22611,17743
1109,HI,,,"Clegg, Lauri A.",,NL,O,1.22,,2000,264832,27242,2880,834127,84438,610025,603494,15708,62379,84497,83278,81028,84531,83391,87066,95554,95410,90632,81366,60944,46620,42820,42440,35501,22611,17743
1110,HI,,,"Mallan, Lloyd Jeffrey",,LBT,O,0.9,,2000,264832,27242,2880,834127,84438,610025,603494,15708,62379,84497,83278,81028,84531,83391,87066,95554,95410,90632,81366,60944,46620,42820,42440,35501,22611,17743
1111,HI,,,"Porter, David",,CON,O,0.68,,2000,264832,27242,2880,834127,84438,610025,603494,15708,62379,84497,83278,81028,84531,83391,87066,95554,95410,90632,81366,60944,46620,42820,42440,35501,22611,17743
1112,IN,,(I),"Lugar, Richard G.",,R,O,66.56,W,2000,5265010,526834,16081,66615,217326,2988697,3103169,85337,337529,441170,445214,455362,429055,405966,421950,476361,483617,439773,383665,296197,236858,203269,191514,160182,106803,92044
1113,IN,,,"Johnson, David L.",,D,O,31.85,,2000,5265010,526834,16081,66615,217326,2988697,3103169,85337,337529,441170,445214,455362,429055,405966,421950,476361,483617,439773,383665,296197,236858,203269,191514,160182,106803,92044
1114,IN,,,"Hager, Paul",,LBT,O,1.58,,2000,5265010,526834,16081,66615,217326,2988697,3103169,85337,337529,441170,445214,455362,429055,405966,421950,476361,483617,439773,383665,296197,236858,203269,191514,160182,106803,92044
1115,MA,,(I),"Kennedy, Edward M.",,D,O,72.69,W,2000,5291801,364026,14573,257093,433611,3064859,3296245,78850,318229,429119,433272,416959,407324,431516,492661,538597,523551,464657,415692,312133,237646,215817,211009,185194,131584,117294
1116,MA,,,"Robinson, Jack E. III",,R,O,12.86,,2000,5291801,364026,14573,257093,433611,3064859,3296245,78850,318229,429119,433272,416959,407324,431516,492661,538597,523551,464657,415692,312133,237646,215817,211009,185194,131584,117294
1117,MA,,,"Howell, Carla A.",,LBT,O,11.88,,2000,5291801,364026,14573,257093,433611,3064859,3296245,78850,318229,429119,433272,416959,407324,431516,492661,538597,523551,464657,415692,312133,237646,215817,211009,185194,131584,117294
1118,MA,,,"Lawler, Philip F.",,CON,O,1.62,,2000,5291801,364026,14573,257093,433611,3064859,3296245,78850,318229,429119,433272,416959,407324,431516,492661,538597,523551,464657,415692,312133,237646,215817,211009,185194,131584,117294
1119,MA,,,"Friedgen, Dale E.",,U,O,0.53,,2000,5291801,364026,14573,257093,433611,3064859,3296245,78850,318229,429119,433272,416959,407324,431516,492661,538597,523551,464657,415692,312133,237646,215817,211009,185194,131584,117294
1120,MA,,,"Hyde, Philip III",,TND,O,0.32,,2000,5291801,364026,14573,257093,433611,3064859,3296245,78850,318229,429119,433272,416959,407324,431516,492661,538597,523551,464657,415692,312133,237646,215817,211009,185194,131584,117294
1121,MD,,(I),"Sarbanes, Paul S.",,D,O,63.18,W,2000,3330225,1504562,15945,229147,231155,2565003,2746031,70434,282656,389235,394250,357207,317402,341001,405469,463650,452990,401986,359884,270584,202843,168390,153278,129075,83370,67330
1122,MD,,,"Rappaport, Paul H.",,R,O,36.73,,2000,3330225,1504562,15945,229147,231155,2565003,2746031,70434,282656,389235,394250,357207,317402,341001,405469,463650,452990,401986,359884,270584,202843,168390,153278,129075,83370,67330
1123,MD,,,"Vaughn, Corrogan R.",,W,O,0,,2000,3330225,1504562,15945,229147,231155,2565003,2746031,70434,282656,389235,394250,357207,317402,341001,405469,463650,452990,401986,359884,270584,202843,168390,153278,129075,83370,67330
1124,ME,,(I),"Snowe, Olympia J.",,R,O,68.94,W,2000,1241336,8204,7927,10184,9421,621527,655545,13567,57102,82669,92584,89792,70134,71206,85547,103733,109076,102527,91541,68919,54962,49998,46067,38198,25998,23452
1125,ME,,,"Lawrence, Mark W.",,D,O,31.06,,2000,1241336,8204,7927,10184,9421,621527,655545,13567,57102,82669,92584,89792,70134,71206,85547,103733,109076,102527,91541,68919,54962,49998,46067,38198,25998,23452
1126,MI,,,"Stabenow, Debbie",,D,O,49.47,W,2000,7916651,1448192,65943,194614,327050,4880268,5072182,132503,538949,741365,749920,722243,648007,649448,706999,783741,812276,738696,639232,488954,378818,328204,313936,260899,174916,143344
1127,MI,,(I),"Abraham, Spence",,R,O,47.86,,2000,7916651,1448192,65943,194614,327050,4880268,5072182,132503,538949,741365,749920,722243,648007,649448,706999,783741,812276,738696,639232,488954,378818,328204,313936,260899,174916,143344
1128,MI,,,"Abel, Matthew R.",,GRN,O,0.9,,2000,7916651,1448192,65943,194614,327050,4880268,5072182,132503,538949,741365,749920,722243,648007,649448,706999,783741,812276,738696,639232,488954,378818,328204,313936,260899,174916,143344
1129,MI,,,"Corliss, Michael R.",,LBT,O,0.72,,2000,7916651,1448192,65943,194614,327050,4880268,5072182,132503,538949,741365,749920,722243,648007,649448,706999,783741,812276,738696,639232,488954,378818,328204,313936,260899,174916,143344
1130,MI,,,"Forton, Mark A.",,REF,O,0.63,,2000,7916651,1448192,65943,194614,327050,4880268,5072182,132503,538949,741365,749920,722243,648007,649448,706999,783741,812276,738696,639232,488954,378818,328204,313936,260899,174916,143344
1131,MI,,,"Mangopoulos, John",,UST,O,0.28,,2000,7916651,1448192,65943,194614,327050,4880268,5072182,132503,538949,741365,749920,722243,648007,649448,706999,783741,812276,738696,639232,488954,378818,328204,313936,260899,174916,143344
1132,MI,,,"Quarton, William",,NL,O,0.14,,2000,7916651,1448192,65943,194614,327050,4880268,5072182,132503,538949,741365,749920,722243,648007,649448,706999,783741,812276,738696,639232,488954,378818,328204,313936,260899,174916,143344
1133,MN,,,"Dayton, Mark",,D,O,48.83,W,2000,4384236,190705,58089,155361,145301,2443070,2490622,65826,264159,354934,377027,376164,324995,317962,353839,411295,412926,366725,304710,228635,179113,152801,142599,123017,90869,86096
1134,MN,,(I),"Grams, Rod",,R,O,43.29,,2000,4384236,190705,58089,155361,145301,2443070,2490622,65826,264159,354934,377027,376164,324995,317962,353839,411295,412926,366725,304710,228635,179113,152801,142599,123017,90869,86096
1135,MN,,,"Gibson, James (Jim)",,IDP,O,5.81,,2000,4384236,190705,58089,155361,145301,2443070,2490622,65826,264159,354934,377027,376164,324995,317962,353839,411295,412926,366725,304710,228635,179113,152801,142599,123017,90869,86096
1136,MN,,,"Daniels, David",,GRT,O,0.89,,2000,4384236,190705,58089,155361,145301,2443070,2490622,65826,264159,354934,377027,376164,324995,317962,353839,411295,412926,366725,304710,228635,179113,152801,142599,123017,90869,86096
1137,MN,,,"Ellis, Rebecca",,SWP,O,0.54,,2000,4384236,190705,58089,155361,145301,2443070,2490622,65826,264159,354934,377027,376164,324995,317962,353839,411295,412926,366725,304710,228635,179113,152801,142599,123017,90869,86096
1138,MN,,,"Swan, David",,CON,O,0.37,,2000,4384236,190705,58089,155361,145301,2443070,2490622,65826,264159,354934,377027,376164,324995,317962,353839,411295,412926,366725,304710,228635,179113,152801,142599,123017,90869,86096
1139,MN,,,"Pakieser, Erik D.",,LBT,O,0.27,,2000,4384236,190705,58089,155361,145301,2443070,2490622,65826,264159,354934,377027,376164,324995,317962,353839,411295,412926,366725,304710,228635,179113,152801,142599,123017,90869,86096
1140,MO,,,"Carnahan, Mel",,D,O,50.47,W,2000,4740091,646850,28743,71742,119859,2727498,2879787,73526,296010,396988,413823,414907,372298,359680,376688,441960,445644,398212,350692,281080,229546,204813,187650,157550,107136,99082
1141,MO,,(I),"Ashcroft, John",,R,O,48.39,,2000,4740091,646850,28743,71742,119859,2727498,2879787,73526,296010,396988,413823,414907,372298,359680,376688,441960,445644,398212,350692,281080,229546,204813,187650,157550,107136,99082
1142,MO,,,"Taylor, Evaline",,GRN,O,0.45,,2000,4740091,646850,28743,71742,119859,2727498,2879787,73526,296010,396988,413823,414907,372298,359680,376688,441960,445644,398212,350692,281080,229546,204813,187650,157550,107136,99082
1143,MO,,,"Stauffer, Grant Samuel",,LBT,O,0.43,,2000,4740091,646850,28743,71742,119859,2727498,2879787,73526,296010,396988,413823,414907,372298,359680,376688,441960,445644,398212,350692,281080,229546,204813,187650,157550,107136,99082
1144,MO,,,"Foley, Hugh",,REF,O,0.18,,2000,4740091,646850,28743,71742,119859,2727498,2879787,73526,296010,396988,413823,414907,372298,359680,376688,441960,445644,398212,350692,281080,229546,204813,187650,157550,107136,99082
1145,MO,,,"Dockins, Charles",,NL,O,0.08,,2000,4740091,646850,28743,71742,119859,2727498,2879787,73526,296010,396988,413823,414907,372298,359680,376688,441960,445644,398212,350692,281080,229546,204813,187650,157550,107136,99082
1146,MO,,,"Kennedy, Alyson",,W,O,0,,2000,4740091,646850,28743,71742,119859,2727498,2879787,73526,296010,396988,413823,414907,372298,359680,376688,441960,445644,398212,350692,281080,229546,204813,187650,157550,107136,99082
1147,MS,,(I),"Lott, Trent",,R,O,65.88,W,2000,1739266,1036742,11723,20590,40032,1375800,1472553,41567,162190,215355,219609,233528,214598,190989,189113,211577,213731,193206,171740,133015,114117,98055,87507,68758,46679,43019
1148,MS,,,"Brown, Troy",,D,O,31.59,,2000,1739266,1036742,11723,20590,40032,1375800,1472553,41567,162190,215355,219609,233528,214598,190989,189113,211577,213731,193206,171740,133015,114117,98055,87507,68758,46679,43019
1149,MS,,,"Giles, Jim",,I,O,0.94,,2000,1739266,1036742,11723,20590,40032,1375800,1472553,41567,162190,215355,219609,233528,214598,190989,189113,211577,213731,193206,171740,133015,114117,98055,87507,68758,46679,43019
1150,MS,,,"Napper, Lewis",,LBT,O,0.85,,2000,1739266,1036742,11723,20590,40032,1375800,1472553,41567,162190,215355,219609,233528,214598,190989,189113,211577,213731,193206,171740,133015,114117,98055,87507,68758,46679,43019
1151,MS,,,"O’Hara, Shawn",,REF,O,0.74,,2000,1739266,1036742,11723,20590,40032,1375800,1472553,41567,162190,215355,219609,233528,214598,190989,189113,211577,213731,193206,171740,133015,114117,98055,87507,68758,46679,43019
1152,MT,,(I),"Burns, Conrad",,R,O,50.55,W,2000,818400,3713,57866,5603,18191,450348,453425,10821,43996,61650,69500,71591,58669,50620,52171,66279,75508,73805,62267,47484,38124,32501,29991,24776,18545,15475
1153,MT,,,"Schweitzer, Brian",,D,O,47.24,,2000,818400,3713,57866,5603,18191,450348,453425,10821,43996,61650,69500,71591,58669,50620,52171,66279,75508,73805,62267,47484,38124,32501,29991,24776,18545,15475
1154,MT,,,"Lee, Gary",,REF,O,2.21,,2000,818400,3713,57866,5603,18191,450348,453425,10821,43996,61650,69500,71591,58669,50620,52171,66279,75508,73805,62267,47484,38124,32501,29991,24776,18545,15475
1155,ND,,(I),"Conrad, Kent",,D,O,61.37,W,2000,593207,4704,32040,4238,7834,320468,321555,7700,31565,42674,47496,53733,50678,38359,38035,46679,51021,47600,38265,29055,24578,23067,22714,19101,14871,14832
1156,ND,,,"Sand, Duane",,R,O,38.63,,2000,593207,4704,32040,4238,7834,320468,321555,7700,31565,42674,47496,53733,50678,38359,38035,46679,51021,47600,38265,29055,24578,23067,22714,19101,14871,14832
1157,NE,,,"Nelson, Ben",,D,O,51,W,2000,1506521,72854,14512,24428,95505,844840,868980,23695,93294,122881,129380,135348,120920,111269,111336,129477,134051,123423,104010,78053,64253,59171,56212,48072,34809,34166
1158,NE,,,"Stenberg, Don",,R,O,48.82,,2000,1506521,72854,14512,24428,95505,844840,868980,23695,93294,122881,129380,135348,120920,111269,111336,129477,134051,123423,104010,78053,64253,59171,56212,48072,34809,34166
1159,NJ,,,"Corzine, Jon S.",,D,O,50.11,W,2000,5635271,1142073,15091,509283,1128903,4090509,4340112,111758,452034,601770,593328,526522,482953,542142,644279,725877,709273,614689,553333,426133,332160,292481,281108,240567,163504,136710
1160,NJ,,,"Franks, Bob",,R,O,47.1,,2000,5635271,1142073,15091,509283,1128903,4090509,4340112,111758,452034,601770,593328,526522,482953,542142,644279,725877,709273,614689,553333,426133,332160,292481,281108,240567,163504,136710
1161,NJ,,,"Afran, Bruce",,I,O,1.09,,2000,5635271,1142073,15091,509283,1128903,4090509,4340112,111758,452034,601770,593328,526522,482953,542142,644279,725877,709273,614689,553333,426133,332160,292481,281108,240567,163504,136710
1162,NM,,(I),"Bingaman, Jeff",,D,O,61.7,W,2000,829104,34553,166057,21502,769988,895580,925624,26765,103687,140258,147881,145935,121615,114557,118449,139909,141996,131568,115809,87579,71873,63384,54735,43994,27764,23446
1163,NM,,,"Redmond, Bill",,R,O,38.25,,2000,829104,34553,166057,21502,769988,895580,925624,26765,103687,140258,147881,145935,121615,114557,118449,139909,141996,131568,115809,87579,71873,63384,54735,43994,27764,23446
1164,NV,,,"Ensign, John",,R,O,55.09,W,2000,1342546,143181,24281,108473,400260,1028426,990315,29711,117267,149749,140958,128571,132078,149071,159113,166780,157774,142103,131206,106553,86209,72065,61054,45442,25782,17255
1165,NV,,,"Bernstein, Ed",,D,O,39.69,,2000,1342546,143181,24281,108473,400260,1028426,990315,29711,117267,149749,140958,128571,132078,149071,159113,166780,157774,142103,131206,106553,86209,72065,61054,45442,25782,17255
